protocol,horizon,sim_seed,seed,val_acc,full_acc,val_majority,full_majority,overlap_fraction,n_train,n_val
chronological,20,1,10,0.3285568065506653,0.6726080721163696,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,11,0.41146366427840325,0.5455849211227207,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,12,0.30501535312180145,0.6082769924195861,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,13,0.2906857727737973,0.6803933620159803,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,14,0.3541453428863869,0.6887932800655603,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,15,0.3203684749232344,0.6381888957180906,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,16,0.2998976458546571,0.6746568326162672,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,17,0.3254861821903787,0.6230280680188486,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,18,0.34698055271238487,0.6805982380659701,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,1,19,0.330603889457523,0.6810079901659496,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
chronological,20,2,0,0.39815762538382804,0.6685105511165744,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,1,0.4104401228249744,0.5599262446220037,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,2,0.3295803480040942,0.6668715427166564,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,3,0.34493346980552714,0.5959844294202008,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,4,0.27021494370522003,0.6402376562179881,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,5,0.41146366427840325,0.5166973980741651,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,6,0.39815762538382804,0.6752714607662365,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,7,0.3091095189355169,0.5929112886703545,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,8,0.3060388945752303,0.4458102847777095,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,9,0.3797338792221085,0.6683056750665847,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,10,0.3162743091095189,0.5947551731202623,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,11,0.37871033776867963,0.6736324523663184,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,12,0.38792221084953943,0.6148330260192584,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,13,0.3193449334698055,0.506658471624667,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,14,0.2896622313203685,0.5777504609711125,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,15,0.3060388945752303,0.6736324523663184,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,16,0.3367451381780962,0.6877688998156115,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,17,0.31832139201637666,0.6379840196681008,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,18,0.2947799385875128,0.5658676500717066,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,2,19,0.3336745138178096,0.6830567506658471,0.40429887410440124,0.3652939971317353,0.1218014329580348,3904,977
chronological,20,3,0,0.31525076765609006,0.6129891415693506,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,1,0.2906857727737973,0.686539643515673,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,2,0.34800409416581374,0.6812128662159393,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,3,0.3193449334698055,0.6326572423683672,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,4,0.3193449334698055,0.6562179881171891,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,5,0.3070624360286592,0.5334972341733252,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,6,0.3561924257932446,0.6646179061667691,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,7,0.3091095189355169,0.5675066584716246,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,8,0.3060388945752303,0.6439254251178037,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,9,0.3132036847492323,0.3745134193812743,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,10,0.3592630501535312,0.6297889776685105,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,11,0.2835209825997953,0.6812128662159393,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,12,0.29273285568065505,0.6271255890186437,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,13,0.31525076765609006,0.6150379020692481,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,14,0.330603889457523,0.6726080721163696,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,15,0.34493346980552714,0.6291743495185412,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,16,0.300921187308086,0.5744724441712764,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,17,0.3101330603889457,0.6500717066174965,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,18,0.2968270214943705,0.6568326162671584,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,3,19,0.34083930399181167,0.6404425322679779,0.3654042988741044,0.3521819299323909,0.1218014329580348,3904,977
chronological,20,4,0,0.28249744114636643,0.6894079082155296,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,1,0.23336745138178097,0.660520385166974,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,2,0.23848515864892528,0.5718090555214096,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,3,0.35209825997952915,0.6681007990165949,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,4,0.2917093142272262,0.6961688178651916,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,5,0.2896622313203685,0.6043843474697808,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,6,0.27840327533265097,0.6760909649661955,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,7,0.3091095189355169,0.6896127842655193,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,8,0.345957011258956,0.5939356689203033,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,9,0.2507676560900716,0.5400532677729973,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,10,0.3500511770726714,0.6832616267158369,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,11,0.3203684749232344,0.7031346035648433,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,12,0.38792221084953943,0.6074574882196271,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,13,0.29887410440122825,0.6635935259168203,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,14,0.30501535312180145,0.6867445195656627,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,15,0.30808597748208805,0.6578569965171072,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,16,0.38178096212896623,0.6002868264699857,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,17,0.2671443193449335,0.6820323704158984,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,18,0.30194472876151485,0.6590862528170457,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
chronological,20,4,19,0.27635619242579323,0.6910469166154477,0.4329580348004094,0.3855767260807212,0.1218014329580348,3904,977
purged_embargoed,5,0,0,0.5261538461538462,0.5706699346405228,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,1,0.5107692307692308,0.5606617647058824,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,2,0.4707692307692308,0.5555555555555556,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,3,0.5005128205128205,0.5622957516339869,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,4,0.52,0.5639297385620915,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,5,0.521025641025641,0.579248366013072,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,6,0.5158974358974359,0.6011029411764706,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,7,0.5148717948717949,0.585171568627451,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,8,0.5456410256410257,0.5584150326797386,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,9,0.517948717948718,0.5816993464052288,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,10,0.49846153846153846,0.571078431372549,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,11,0.4194871794871795,0.5810866013071896,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,12,0.4112820512820513,0.5618872549019608,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,13,0.5241025641025641,0.5772058823529411,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,14,0.49948717948717947,0.6047794117647058,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,15,0.5015384615384615,0.5939542483660131,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,16,0.5066666666666667,0.5778186274509803,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,17,0.4687179487179487,0.5968137254901961,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,18,0.522051282051282,0.5812908496732027,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,0,19,0.5435897435897435,0.5518790849673203,0.5476923076923077,0.5465686274509803,0.0,3812,975
purged_embargoed,5,1,0,0.4666666666666667,0.5737336601307189,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,1,0.521025641025641,0.5602532679738562,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,2,0.5015384615384615,0.5616830065359477,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,3,0.5333333333333333,0.5553513071895425,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,4,0.49333333333333335,0.5696486928104575,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,5,0.4646153846153846,0.5720996732026143,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,6,0.49333333333333335,0.5941584967320261,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,7,0.5035897435897436,0.5637254901960784,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,8,0.5107692307692308,0.5637254901960784,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,9,0.4492307692307692,0.542687908496732,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,10,0.5323076923076923,0.548202614379085,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,11,0.4841025641025641,0.582312091503268,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,12,0.5282051282051282,0.5518790849673203,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,13,0.5282051282051282,0.5490196078431373,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,14,0.5056410256410256,0.5821078431372549,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,15,0.441025641025641,0.5835375816993464,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,16,0.4594871794871795,0.5741421568627451,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,17,0.5271794871794871,0.5555555555555556,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,18,0.5312820512820513,0.545751633986928,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,1,19,0.4574358974358974,0.5725081699346405,0.5323076923076923,0.5449346405228758,0.0,3812,975
purged_embargoed,5,2,0,0.4882051282051282,0.5755718954248366,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,1,0.49230769230769234,0.582312091503268,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,2,0.5046153846153846,0.5906862745098039,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,3,0.5025641025641026,0.5863970588235294,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,4,0.5097435897435898,0.5808823529411765,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,5,0.5148717948717949,0.5561683006535948,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,6,0.5446153846153846,0.5892565359477124,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,7,0.5456410256410257,0.5688316993464052,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,8,0.5425641025641026,0.5694444444444444,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,9,0.5056410256410256,0.5725081699346405,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,10,0.5487179487179488,0.576797385620915,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,11,0.5128205128205128,0.5790441176470589,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,12,0.5046153846153846,0.571078431372549,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,13,0.39282051282051283,0.5053104575163399,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,14,0.49230769230769234,0.5753676470588235,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,15,0.49846153846153846,0.5892565359477124,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,16,0.5251282051282051,0.5651552287581699,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,17,0.5076923076923077,0.5835375816993464,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,18,0.48512820512820515,0.5810866013071896,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,2,19,0.48102564102564105,0.5898692810457516,0.5866666666666667,0.551062091503268,0.0,3812,975
purged_embargoed,5,3,0,0.5312820512820513,0.5676062091503268,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,1,0.4523076923076923,0.5939542483660131,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,2,0.47794871794871796,0.5790441176470589,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,3,0.4441025641025641,0.5502450980392157,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,4,0.4256410256410256,0.5422794117647058,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,5,0.5035897435897436,0.5855800653594772,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,6,0.4841025641025641,0.5980392156862745,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,7,0.4338461538461538,0.5625,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,8,0.4564102564102564,0.5745506535947712,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,9,0.5015384615384615,0.5573937908496732,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,10,0.40205128205128204,0.5463643790849673,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,11,0.4707692307692308,0.6039624183006536,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,12,0.4584615384615385,0.5661764705882353,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,13,0.4882051282051282,0.5915032679738562,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,14,0.4882051282051282,0.5884395424836601,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,15,0.4164102564102564,0.5716911764705882,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,16,0.5128205128205128,0.5541258169934641,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,17,0.4676923076923077,0.5774101307189542,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,18,0.4338461538461538,0.5712826797385621,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,3,19,0.48205128205128206,0.6000816993464052,0.5456410256410257,0.5343137254901961,0.0,3812,975
purged_embargoed,5,4,0,0.4676923076923077,0.6053921568627451,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,1,0.5005128205128205,0.5629084967320261,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,2,0.4841025641025641,0.5943627450980392,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,3,0.36923076923076925,0.5042892156862745,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,4,0.5292307692307693,0.5757761437908496,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,5,0.4430769230769231,0.5837418300653595,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,6,0.521025641025641,0.5894607843137255,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,7,0.49435897435897436,0.5888480392156863,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,8,0.4728205128205128,0.577001633986928,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,9,0.5076923076923077,0.5853758169934641,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,10,0.4594871794871795,0.5939542483660131,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,11,0.4676923076923077,0.5759803921568627,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,12,0.46974358974358976,0.5704656862745098,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,13,0.47897435897435897,0.588031045751634,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,14,0.4841025641025641,0.6011029411764706,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,15,0.4841025641025641,0.6049836601307189,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,16,0.4564102564102564,0.5855800653594772,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,17,0.4471794871794872,0.551062091503268,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,18,0.52,0.5816993464052288,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,5,4,19,0.5148717948717949,0.5814950980392157,0.5394871794871795,0.551062091503268,0.0,3812,975
purged_embargoed,10,0,0,0.3240454076367389,0.5996728685340421,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,1,0.2579979360165119,0.4739317113064813,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,2,0.36945304437564497,0.6233898998159886,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,3,0.40350877192982454,0.5471273768145574,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,4,0.347781217750258,0.562461664281333,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,5,0.43343653250773995,0.5822940094050296,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,6,0.40454076367389064,0.6211408709875281,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,7,0.3126934984520124,0.45389490901656104,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,8,0.2899896800825593,0.5532610918012676,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,9,0.37564499484004127,0.6107135555101206,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,10,0.3240454076367389,0.5223880597014925,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,11,0.36429308565531476,0.5769781230832141,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,12,0.32714138286893707,0.5281128603557554,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,13,0.32301341589267285,0.5927213248824371,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,14,0.34365325077399383,0.5706399509302801,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,15,0.36429308565531476,0.5976282968718054,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,16,0.39009287925696595,0.6321815579636066,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,17,0.2590299277605779,0.4035984461255367,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,18,0.34365325077399383,0.5724800654262931,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,0,19,0.3498452012383901,0.6115313841750153,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,1,0,0.347781217750258,0.6193007564915151,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,1,0.35294117647058826,0.6072377836843181,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,2,0.3498452012383901,0.618687384992844,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,3,0.33436532507739936,0.6051932120220814,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,4,0.33436532507739936,0.5614393784502146,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,5,0.3075335397316821,0.5872009813943979,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,6,0.36016511867905054,0.5976282968718054,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,7,0.30959752321981426,0.6062154978531997,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,8,0.34881320949432404,0.5941525250460029,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,9,0.34055727554179566,0.611735841341239,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,10,0.36429308565531476,0.589041095890411,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,11,0.3570691434468524,0.6217542424861991,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,12,0.33539731682146545,0.5837252095685954,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,13,0.3415892672858617,0.5747290942547536,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,14,0.32507739938080493,0.5941525250460029,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,15,0.304437564499484,0.5861786955632795,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,16,0.38183694530443757,0.6115313841750153,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,17,0.32920536635706915,0.6051932120220814,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,18,0.34881320949432404,0.6049887548558577,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,1,19,0.3622291021671827,0.5927213248824371,0.3797729618163055,0.3931711306481292,0.0,3803,969
purged_embargoed,10,2,0,0.3065015479876161,0.595379268043345,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,1,0.40350877192982454,0.6293191576364752,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,2,0.34055727554179566,0.6125536700061337,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,3,0.3653250773993808,0.5992639542015947,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,4,0.3219814241486068,0.48435902678388876,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,5,0.27450980392156865,0.553670006133715,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,6,0.3591331269349845,0.6158249846657126,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,7,0.2951496388028896,0.47740748313228376,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,8,0.32507739938080493,0.5992639542015947,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,9,0.32301341589267285,0.5812717235739112,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,10,0.33126934984520123,0.5945614393784502,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,11,0.33539731682146545,0.5880188100592926,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,12,0.33539731682146545,0.5685953792680434,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,13,0.36945304437564497,0.5622572071151094,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,14,0.4086687306501548,0.5910856675526477,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,15,0.3302373581011352,0.5933346963811081,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,16,0.34262125902992774,0.6419955019423431,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,17,0.29411764705882354,0.5342465753424658,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,18,0.35190918472652216,0.6160294418319362,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,2,19,0.38802889576883387,0.525863831527295,0.4375644994840041,0.4003271314659579,0.0,3803,969
purged_embargoed,10,3,0,0.3591331269349845,0.603557554692292,0.42518059855521156,0.3937845021468002,0.0,3803,969
purged_embargoed,10,3,1,0.3457172342621259,0.6317726436311593,0.42518059855521156,0.3937845021468002,0.0,3803,969
purged_embargoed,10,3,2,0.30959752321981426,0.6315681864649356,0.42518059855521156,0.3937845021468002,0.0,3803,969
purged_embargoed,10,3,3,0.3137254901960784,0.534655489674913,0.42518059855521156,0.3937845021468002,0.0,3803,969
purged_embargoed,10,3,4,0.2807017543859649,0.5685953792680434,0.42518059855521156,0.3937845021468002,0.0,3803,969
purged_embargoed,10,3,5,0.32920536635706915,0.6162338989981598,0.42518059855521156,0.3937845021468002,0.0,3803,969
