protocol,horizon,scaling,sim_seed,seed,val_acc,full_acc,val_majority,full_majority,overlap_fraction,n_train,n_val
purged_embargoed,20,global_max,0,4,0.4117032392894462,0.49313665232534315,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,4,0.3333333333333333,0.6912517926654375,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,global_max,0,5,0.4158829676071055,0.5562384757221881,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,5,0.3270637408568443,0.6863347674656832,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,global_max,0,6,0.29571577847439917,0.463019872976849,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,6,0.2852664576802508,0.6541692276172916,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,global_max,0,7,0.2612330198537095,0.5429215324728539,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,7,0.2716823406478579,0.6894079082155296,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,global_max,0,8,0.30303030303030304,0.6609301372669535,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,8,0.3458725182863114,0.6951444376152428,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,global_max,0,9,0.31974921630094044,0.6683056750665847,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,9,0.38662486938349006,0.6980127023150994,0.44932079414838033,0.38270846138086456,0.0,3785,957
random_split,5,global_max,0,0,0.5428571428571428,0.5641339869281046,0.5387755102040817,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,0,0.5520408163265306,0.5861928104575164,0.5387755102040817,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,1,0.5071428571428571,0.5559640522875817,0.5591836734693878,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,1,0.5510204081632653,0.5988562091503268,0.5591836734693878,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,2,0.5204081632653061,0.5720996732026143,0.539795918367347,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,2,0.5346938775510204,0.5796568627450981,0.539795918367347,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,3,0.5428571428571428,0.5645424836601307,0.5316326530612245,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,3,0.5040816326530613,0.571078431372549,0.5316326530612245,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,4,0.5591836734693878,0.5629084967320261,0.5612244897959183,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,4,0.5193877551020408,0.5537173202614379,0.5612244897959183,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,5,0.536734693877551,0.5486111111111112,0.536734693877551,0.5465686274509803,1.0,3916,980
